pn,id,title,category,answer_count,time,location
37,1753324187134681,陈彦妃还是毛晓彤,[娱乐人物],1,2025.07.24,广东
37,1753257795132886,如何让未来的中国利用美国在衰落的事实去大力发展自身的各项实力们，硬实力，软实力，巧实力，军事科技实力,[军事国防],3,2025.07.23,江西
37,1753257712132809,为何中国大陆的新能源汽车，能做到价格低配置高,[汽车],4,2025.07.23,广东
37,1753257584132672,二战时期，日军装备哪些战机,[历史话题],2,2025.07.23,广东
37,1753256852131821,上帝的智慧是，如何让我洪鲲领悟，用这样的玩意？如何让我成为小说风玫瑰中西泽尔成为的存在们坐上这位置们,[宗教],2,2025.07.23,江西
37,1753256393131311,如何实现中国人的真正的共同富裕，如何缩小中国的贫富差距，如何减轻缓和中国的社会矛盾阶级矛盾们，如何让,[时事政治],2,2025.07.23,江西
37,1753253771138355,白问了这么多吗？说明？明白后，我洪鲲该怎么办？我如何就这么办？,[烦恼],3,2025.07.23,江西
37,1753248936133808,为什么会有很多电影是鲨,[影视],2,2025.07.23,美国
37,1753241178138497,逃单技巧有哪些？,[美食烹饪],3,2025.07.23,江苏
37,1753235536132555,学中医急救员有用吗,[中医],1,2025.07.23,北京
37,1753232232139393,店主对顾客讲一件衣服适合她，顾客如讲不适合。店主讲不相信我就不要买，但是否买卖自由，不买是正常？,[购物时尚],2,2025.07.23,美国
37,1753185079133065,所有的商品，皆适宜采用海运吗,[贸易],2,2025.07.22,广东
37,1753185025133017,二战时期的巡洋舰，一般执行哪些任务,[军事国防],1,2025.07.22,广东
37,1753182456131581,亲人门 帮忙看看,[家庭],1,2025.07.22,广东
38,1753165043135131,为什么“莫”字有“谢绝”的意思？,[人文社科],1,2025.07.22,北京
38,1753163299133560,问女生如对男性讲开放话题，会引他人误会吗？？,[烦恼],1,2025.07.22,美国
38,1753160585131751,工厂的男女宿舍可以混住吗？,[就业职场],3,2025.07.22,山东
38,1753157633130057,如果同事帮了自己的忙，要怎么说谢谢。,[烦恼],4,2025.07.22,海南
38,1753135770134161,工厂里的男女到底有多乱？,[就业职场],2,2025.07.22,山东
38,1753135545134127,俄罗斯的所有年轻女性可以称为洋妞吗?,[军事国防],3,2025.07.22,福建
38,1753094935139206,父亲与拜金女C谈恋爱，你如何处理,[家庭],1,2025.07.21,广东
38,1753094750139112,哪些商品，适合采用陆运,[购物时尚],1,2025.07.21,广东
38,1753094719139097,M4A1突击步枪属于AR15吗,[军事国防],1,2025.07.21,广东
38,1753087875133448,网上买悍途鞋怎么辨别真假？有哪些官方授权渠道或者可靠的店铺推荐,[购物时尚],2,2025.07.21,福建
38,1753086808132196,为什么要往小岚姐鼻子里面塞棉花？,[花鸟鱼虫],2,2025.07.21,安徽
38,1753086132131377,中国是什么时候开始建造大型化肥厂的,[就业职场],2,2025.07.21,广西
38,1753043687131518,我有忧郁症，怎办？,[内科],2,2025.07.21,美国
38,1753002767135809,可以说春入肝，夏入心，秋入肺，冬入肾吗？,[内科],1,2025.07.20,江苏
38,1752985794135863,一个男生叫你小坏蛋，是什么意思,[人文社科],5,2025.07.20,海南
39,1752972072138340,建立外卖烈士陵园可以吗？,[节日风俗],1,2025.07.20,江苏
39,1752918391139860,哺乳期能过夫妻生活吗？,[两性],1,2025.07.19,山东
39,1752840628136215,最高级别的士官，与哪些军官的级别相当,[军事国防],1,2025.07.18,广东
39,1752827645137787,为什么助听耳机并不是声音越大越好？,[其他电子产品],13,2025.07.18,河北
39,1752826328136376,奔驰v300l商务车搭载的是ISG电机,[汽车],2,2025.07.18,海南
39,1752823420133288,拉丁舞很粗俗？,[舞蹈],2,2025.07.18,重庆
39,1752814203135902,我是女大龄剩女。有个小我十几年的年轻男生，他给我看过照片很帅,[家庭],5,2025.07.18,美国
39,1752813379135467,当年还珠格格火爆，是否当年不是网络年代？,[娱乐人物],2,2025.07.18,美国
39,1752810353133664,防刺背心的使用违法吗？,[法律法规],2,2025.07.18,江苏
39,1752810298133617,水果果茶是新式茶饮吗？它与传统饮料有哪些区别？,[美食烹饪],4,2025.07.18,江苏
39,1752806757130026,王叔叔开了一天超市，晚上打烊数钱时,[创业投资],2,2025.07.18,重庆
39,1752791539130145,是否认为真心关心你的人才会为你的安全着想？如果不是这样的话，就不是真心关心？,[烦恼],3,2025.07.18,美国
39,1752755648139708,自懂事起，父亲给你的第一印象是什么,[家庭],1,2025.07.17,广东
39,1752755583139679,为何文科生的职场竞争力，不如理科生,[升学入学],3,2025.07.17,广东
39,1752754977139341,抽烟和喝酒，哪个对身体的损伤更严重？,[健康知识],2,2025.07.17,北京
40,1752747163135362,小料粉料自动投料集中供料混配料计量输送系统中国比较专业的厂家推荐一下,[美食烹饪],2,2025.07.17,广东
40,1752729353138366,两个破U盘的启示有哪些？,[硬件],1,2025.07.17,江苏
40,1752666106139334,社会中的哪些人，更愿意选择深藏不露,[烦恼],3,2025.07.16,广东
40,1752665900139237,哪些商品，适合采用空运,[贸易],1,2025.07.16,广东
40,1752665847139210,一战中，哪些空空对战比较闻名,[历史话题],1,2025.07.16,广东
40,1752592198136727,【刁爱青案】感觉是谁做的？,[法律法规],1,2025.07.15,四川
40,1752574506136923,广东幕墙门窗五金厂家哪家好？,[贸易],0,2025.07.15,广东
40,1752571768135046,北京时间的发出地为什么也不设在河南？,[医院],2,2025.07.15,北京
40,1752571446134757,重伤就是挫折吗？,[法律法规],2,2025.07.15,江苏
40,1752566657139521,哪种类型的 养老院或者养老机构不会倒闭或者跑路？,[保险],2,2025.07.15,重庆
40,1752561536133933,到饭店吃东西，吃剩一些不打包回家，会否给人浪费的想法？,[美食烹饪],3,2025.07.15,美国
40,1752559861132340,白玉观音像好美？,[花鸟鱼虫],1,2025.07.15,美国
40,1752559819132311,现在中国人多信佛教，还是基督教？家里会有观音像佛像？,[宗教],1,2025.07.15,美国
40,1752559370131902,桀傲不驯，是否就是自由奔放和狂野的同义词？？,[人文社科],5,2025.07.15,美国
40,1752557593130518,想追舍友前女友怎么办,[家庭],2,2025.07.15,重庆
41,1752557254130308,水面军舰的体积，与其隐身性有关系吗,[军事国防],1,2025.07.15,广东
41,1752546310131499,见餐馆地上湿了。多次已提醒了店员，很多时店员都不会擦地。我对他讲我只提醒你,[烦恼],2,2025.07.15,美国
41,1752535037133538,“信则有、不信则无”最早是谁提出的？,[书画美术],1,2025.07.15,北京
41,1752483968134670,为什么好多人说偶数扣子衣服要慎用,[服装服饰],2,2025.07.14,北京
41,1752483454134136,筷子插碗里为什么是凶兆,[收藏],1,2025.07.14,北京
41,1752473379132528,公司内部的质检部门领用自产产品怎样处理,[企业管理],1,2025.07.14,河北
41,1752463755135712,你会分配一部分的遗产于你的继子吗,[家庭],4,2025.07.14,广东
41,1752463719135674,假如你遭父母遗弃，你长大后依然会赡养他们吗,[家庭],4,2025.07.14,广东
41,1752463681135635,人若感染寄生虫，一般有何症状,[医院],1,2025.07.14,广东
41,1752463648135606,坦克的主炮，有哪些主流的口径,[军事国防],3,2025.07.14,广东
41,1752462297134197,挫折和重伤有哪些区别？,[法律法规],3,2025.07.14,江苏
41,1752462220134112,“五脏音乐疗法”究竟靠谱吗？,[健康知识],2,2025.07.14,江苏
41,1752462151134032,发现父亲购买复方利多卡因乳膏怎么办?,[医院],1,2025.07.14,江苏
41,1752459297130925,请问美国隐形战斗机F22机翼左端右端安装两枚隐形空对空导弹这样好吗？,[军事国防],1,2025.07.14,广东
41,1752351411135967,讲真我对年轻男生有点兴趣，不是真的想与他一起。年轻过我十几年的男网友，网上讲暖昧话。,[烦恼],1,2025.07.13,美国
42,1752351264135951,上网买了部翻新 iPhone.我本以为是新的。退了他们收handling fee40 元多。我笨？很多时网上买东西,[手机平板],1,2025.07.13,美国
42,1752322343136011,为什么说造化肥需要的设备,[贸易],1,2025.07.12,广西
42,1752293273139050,网络无法救命的利与弊有哪些？,[客户端游戏],1,2025.07.12,江苏
42,1752265685137887,台湾女明星郭采洁是不是特别努力？,[娱乐人物],1,2025.07.12,辽宁
42,1752224863131500,现在这个季节是适合去川西的时候嘛？过去景色咋样，有没有适合小白的路线呀？,[花鸟鱼虫],2,2025.07.11,福建
42,1752204303133718,配偶逝世后，年轻的你会选择再婚吗,[家庭],5,2025.07.11,广东
42,1752204236133646,为何海运的运输成本是最低的,[贸易],4,2025.07.11,广东
42,1752204205133613,战场上，医疗兵真的不能随便击杀吗,[军事国防],5,2025.07.11,广东
42,1752201166130334,网上有网友是男的叫我宝贝，但过了一段时候他们就删我。,[烦恼],3,2025.07.11,美国
42,1752185257130614,我是女，对坏男人有叶公好龙的幻想和迷恋。是否有坠落倾向？,[烦恼],2,2025.07.11,美国
42,1752135486138603,情绪波动的利与弊有哪些？,[家庭],2,2025.07.10,江苏
42,1752135457138564,适度的二手烟暴露可以提高人的吃苦精神吗？,[生活常识],3,2025.07.10,江苏
42,1752117592132800,社会中有能力双标他人的人，一般是什么样的人,[时事政治],3,2025.07.10,广东
42,1752117562132767,你认为人做作，这有虚伪的感觉吗,[烦恼],2,2025.07.10,广东
42,1752117496132694,一个国家进入战争状态，其如何补充军费,[军事国防],4,2025.07.10,广东
43,1752114198139014,跪求免费又好用免费的专利检索平台,[互联网],1,2025.07.10,湖南
43,1752097638139786,情绪病人是否很难交朋友？？？,[烦恼],1,2025.07.10,美国
43,1752097549139769,我喜欢乱讲话，会讲一些别人可能不喜欢听的话。是有试探别人的底线成分？但那不是坏？只是俏皮贪玩？。,[烦恼],1,2025.07.10,美国
43,1752068804132374,一个男生老是拿小东西丢你身上，是想表达什么？,[烦恼],2,2025.07.09,江苏
43,1752030559132050,为何当一个人变穷后，其亲朋多躲避其,[家庭],2,2025.07.09,广东
43,1752030381132045,你富裕后失去了原来的朋友但结交了富裕的新友，你有何感受,[烦恼],2,2025.07.09,广东
43,1751990720137291,买翻新的iPhone.是否小气？？？还是也不太便宜也要钱,[手机平板],1,2025.07.09,美国
43,1751956199132282,铆钉杆部弯曲了,[工程学],2,2025.07.08,广东
43,1751952309139031,提高树脂附着力的技巧有哪些？,[工程学],1,2025.07.08,江苏
43,1751952268139004,纸张涂层是什么材料？,[生活常识],3,2025.07.08,江苏
43,1751951285138363,六十甲子纳音如何速记?,[起名],1,2025.07.08,江苏
43,1751949850137563,王者荣耀赵云大招怎么自动锁定目标？怎么老是放空.,[客户端游戏],1,2025.07.08,安徽
43,1751947391136301,情绪病人有很多问题，是否很难交朋友？心理治疗师讲了如不是她的心理治疗师，是朋友关系怕早就完结,[烦恼],2,2025.07.08,美国
43,1751944351133482,你觉得穷人能否成功地寻觅真爱,[烦恼],4,2025.07.08,广东
43,1751944321133428,富豪A与历任女友皆签恋爱协议以保障其利益，这给你一种什么样的感觉,[烦恼],2,2025.07.08,广东
44,1751944285133398,为何掌握十亿元现金的人，以之投资纸黄金属不明智的选择,[金融理财],2,2025.07.08,广东
44,1751944259133373,军用声呐发出的，是什么波,[人文社科],1,2025.07.08,广东
44,1751920179139292,建议买翻新的iphone吗？一般会换了外壳吗,[手机平板],2,2025.07.08,美国
44,1751894892139805,如何删除抹除本不该存在的一切，如何让这样的一切被删除抹除殆尽？,[软件],1,2025.07.07,江西
44,1751886440133794,大家说刘亦菲、林志玲、徐冬冬，这三位美女明星谁最漂亮？,[娱乐人物],1,2025.07.07,北京
44,1751882784131594,建筑五金选哪个品牌？雄进五金优势在哪？,[家居装修],1,2025.07.07,广东
44,1751871363138544,我讲话开放，大我很多的男人以为我想引诱他。无聊？？,[烦恼],1,2025.07.07,美国
44,1751870347137317,还珠格格里夏雨荷天真？她一民间女子，就进了宫也没势力也受难？？？,[烦恼],1,2025.07.07,美国
44,1751858063136954,为何父母离婚，这容易影响未成年子女,[家庭],7,2025.07.07,广东
44,1751858022136897,子女结婚，假如你有能力，你会为其购房吗,[家庭],5,2025.07.07,广东
44,1751857911136764,电脑显示器的帧率，一定越高越好吗,[电脑],2,2025.07.07,广东
44,1751857886136719,卡车炮相比牵引式火炮，有何优缺点,[军事国防],3,2025.07.07,广东
44,1751856747135313,我是女，会问男的如你有没与太太以外睡过之类。，,[烦恼],5,2025.07.07,美国
44,1751783989132335,谁知道图中这是什么字体啊,[软件],1,2025.07.06,河北
44,1751745076137381,有情绪病多年没工作，到一些私人开的店，店主问起我有没工作，我讲有。是否她们太多事？,[就业职场],2,2025.07.06,美国
45,1751722711130744,如何学电子商务的科目课程们，电子商务概论，请提供这些科目课程们的所学内容们。,[学习方法],1,2025.07.05,江西
45,1751687589130309,有时我会追问网友问题，但网友会讲不要无休止追问。我令人很烦？,[烦恼],1,2025.07.05,美国
45,1751678417134192,他很过分？还是也可理解为他尊重我,[家庭],1,2025.07.05,美国
45,1751608550130341,和一小我十几年的男网友聊天，他,[家庭],4,2025.07.04,美国
45,1751603347136600,谨慎回答下面这种情况?,[两性],2,2025.07.04,江苏
45,1751600067134027,当你得知初恋年轻丧偶，你有何第一反应,[家庭],2,2025.07.04,广东
45,1751600030133994,品牌方如何从加盟店获利,[创业投资],1,2025.07.04,广东
45,1751600003133971,为何军队一般不随意公开部分武器的照片,[军事国防],2,2025.07.04,广东
45,1751596578130271,遇见断桥，可以一脚地板油冲过去吗？,[家居装修],1,2025.07.04,江苏
45,1751596544130224,赛博病毒是什么意思?,[人文社科],1,2025.07.04,江苏
45,1751574934139233,以前和一花花男交朋友，他有女朋友。我只对他讲想做朋友，不会与他一起，第四种情感。比爱人少一点，,[烦恼],2,2025.07.04,美国
45,1751543096137721,三极管管脚是不是一样？,[宗教],3,2025.07.03,黑龙江
45,1751521426138180,助听器没有声音怎么办？,[硬件],9,2025.07.03,河北
45,1751518545136282,画眉用眉粉，还是眉笔的好？？,[美容塑身],2,2025.07.03,美国
45,1751516034134805,H5版本小游戏可以用“电子病毒”来描述吗？,[单机电脑游戏],1,2025.07.03,江苏
46,1751513828133053,为何某些投资，能加杠杆,[创业投资],2,2025.07.03,广东
46,1751512039131164,小化肥设备需要核潜艇技术,[军事国防],2,2025.07.03,广西
46,1751470101133751,某男的在抖音火山版关注一个女的，看见女的回关后，又在抖音关注了她的原因有哪些？,[烦恼],2,2025.07.02,四川
46,1751456664135145,自定义性发展正常的定义，请继续讨论？,[编程开发],1,2025.07.02,江苏
46,1751442570132801,图中为蛇蛋，都有蛋黄和蛋清，那蛇蛋是什么味道呢？为什么蛇蛋要比鸡蛋孵化多40天呢？,[美食烹饪],1,2025.07.02,北京
46,1751436152135196,泳池更衣室洗澡隐私顾虑?,[生活常识],1,2025.07.02,江苏
46,1751435518134576,餐厅上洗手间，要整理好衣服才出去？不然的话，会不好,[美食烹饪],4,2025.07.02,美国
46,1751435390134434,我是女，从没男生送东西给我。我是否很贱没价值？,[烦恼],2,2025.07.02,美国
46,1751428831139582,以下是一段绕口令，请你分析?,[人文社科],1,2025.07.02,江苏
46,1751428535139334,你认为社会中什么样的人，容易对他人“升米恩斗米仇”,[历史话题],3,2025.07.02,广东
46,1751428498139302,哪些古代中国的皇帝，在世时主动让位,[历史话题],2,2025.07.02,广东
46,1751428448139254,二战的俯冲轰炸机，有何特别之处,[军事国防],2,2025.07.02,广东
46,1751425740136287,我是否贱女人？我反叛看光怪陆离的书。只有19岁那年被花花男骗了，摸了身体但没发生性行为。只有,[两性],1,2025.07.02,美国
46,1751416469136374,荼苯海明还是茶苯海明？,[内科],1,2025.07.02,江苏
46,1751374690131325,坐视的那个庞然大物可能会兴盛几百年，但是，绝对难逃灭亡。这事实说明,[历史话题],1,2025.07.01,江西
47,1751373409130365,人造出来的东西是有规律的，这样的事实表达陈述反映说明了什么呢？请对此予以分析。,[时事政治],1,2025.07.01,江西
47,1751369293137613,再一无是处的人也是有可取之处的，这样的事实表达陈述反映说明了什么，请对此予以分析。,[时事政治],1,2025.07.01,江西
47,1751367269136361,请问中华神盾052Ｃ052D乘载电子战直升机搜索并拦截美国隐形反舰导弹好吗？,[军事国防],1,2025.07.01,广东
47,1751361505132108,一次性毛巾和洗脸巾相比，哪个更便宜？,[生活常识],6,2025.07.01,浙江
47,1751348703137198,你觉得现在的穷二代，真正能逆袭的人多吗,[烦恼],3,2025.07.01,广东
47,1751348672137163,富豪A为独占其财富而不愿生育，这给你一种什么样的感觉,[烦恼],2,2025.07.01,广东
47,1751348553137049,为何马需要马蹄铁,[书画美术],2,2025.07.01,广东
47,1751348032136584,怎么比对消泡剂的好与坏？,[工程学],2,2025.07.01,江苏
47,1751347984136544,如何提高油墨调色准确度‌？,[工程学],2,2025.07.01,江苏
47,1751339390139641,我是女，有反叛性。会看一些书，如一夜情从事特殊职业之类的。是否也不是坏？,[小说图书],2,2025.07.01,美国
47,1751332288130869,小时候我阅读时读后感就是贪慕虚荣的女人没好的下场。我单纯？有人讲有更深远的意义,[烦恼],1,2025.07.01,美国
47,1751291006136201,这种360浏览器广告怎么永久关闭？,[360相关产品],2,2025.06.30,山东
47,1751278873137769,学算命需要学易经吗?,[星座占卜],1,2025.06.30,江苏
47,1751278805137722,七杀受伤严重的利与弊有哪些？,[收藏],1,2025.06.30,江苏
47,1751253655131731,妈妈再结婚，你会在意其财富的分配吗,[家庭],1,2025.06.30,广东
48,1751199717134876,如何删除抹除本不该存在的一切？,[软件],1,2025.06.29,江西
48,1751195954132445,“他是一个大学生，在大学毕业后找不到工作，于是，他想到了摆地摊，如果还是像以前那样安分守己的话，那么,[就业职场],2,2025.06.29,江西
48,1751184535134428,某女生在初中的时候扎着披着都看着很顺，其他就没什么了，看起来不好不坏，觉得她是好的还是坏的还是什么？,[烦恼],1,2025.06.29,四川
48,1751177252138968,女生细眉如柳叶眉漂亮吗,[美容塑身],1,2025.06.29,美国
48,1751126986138543,有些年轻男女在某组织里觉得他们在那里心情如何？,[烦恼],1,2025.06.29,四川
48,1751116466131776,某男孩从茶楼和楼房交界处出来，觉得他做什么去了？,[购房置业],1,2025.06.28,四川
48,1751097203138395,一个人到餐厅吃东西，奇吗？,[美食烹饪],1,2025.06.28,美国
48,1751091434133809,我有焦虑症很易害怕不喜欢与人接触，所以大家庭聚会不喜欢参加。堂弟他们问我妹妹为什么不喜欢参加,[家庭],2,2025.06.28,美国
48,1751043217132845,石家庄金融职业学院简介？,[升学入学],1,2025.06.28,河北
48,1751027278133409,火友背叛故事?,[小品相声],1,2025.06.27,江苏
48,1751024183131419,换狗构成什么罪?,[法律法规],1,2025.06.27,江苏
48,1751007299134968,红太阳幼儿园的原因有哪些？,[人文社科],2,2025.06.27,江苏
48,1751007073134632,高铁赖账的危害有哪些？,[交通],1,2025.06.27,江苏
48,1751000450138239,我小时候看过童话故事，对蓝胡子故事反而有的印象。但许多人讲这是阴暗童话，不太受欢迎？,[小说图书],3,2025.06.27,美国
48,1750995796134987,杭叉tra5.2升高车是什么报警,[汽车],1,2025.06.27,新疆
49,1750954469134189,我是女，打扮保守。但言语比较开放，是否也会惹来败类？,[烦恼],3,2025.06.27,美国
49,1750954405134165,想顚倒众生风华绝代的女人是否太自以为是？无聊？,[烦恼],3,2025.06.27,美国
49,1750937770132849,某男孩在学校表现并不怎么好，有次演讲（表现的也没什么）得第二名、班级做什么他走最前头，觉得他有没有受,[烦恼],2,2025.06.26,四川
49,1750935447131284,在一张纸上画吸烟者，然后用笔在其身上反复涂抹（代替菜刀），能消除二手烟带来的心理危害吗？,[生活常识],1,2025.06.26,江苏
49,1750935387131253,在车上安装定时炸弹构成什么罪?,[法律法规],1,2025.06.26,江苏
49,1750935251131168,如图，图上的“保持车距 防止追尾”用英语怎么说？,[外语],1,2025.06.26,北京
49,1750909042134149,哥哥在分配父母遗产后便断绝与你的关系，你有何感受,[家庭],6,2025.06.26,广东
49,1750908961134010,地理与天文，两者有何关系,[人文社科],4,2025.06.26,广东
49,1750908935133967,制造一枚导弹，一般需要哪些稀土,[收藏],1,2025.06.26,广东
49,1750900867133517,我用菜刀杀人这句话被用于杀人犯吗？,[法律法规],1,2025.06.26,江苏
49,1750896200139548,当天成交量小于250天成交量的选股公式,[股票],1,2025.06.26,河南
49,1750863785130940,化肥分小化肥和大化肥,[花鸟鱼虫],1,2025.06.25,广西
49,1750862518130002,某男孩玩足球连续拍很多次，对着天花板投来投去。这怎么样？,[足球],2,2025.06.25,四川
49,1750861902139557,某母亲看见自己孩子（青年）看不惯某人就做出不好的事来就说她【有些不喜欢你的对你不好我不管】这怎么样？,[烦恼],1,2025.06.25,四川
49,1750861400139128,某男人一直都是中午出来端会菜就走了或者直接过来吃饭了，这怎么样？,[美食烹饪],1,2025.06.25,四川
50,1750861253139010,某男人一直都是到中午出来端会菜就走了或者,[美食烹饪],1,2025.06.25,四川
50,1750842135133752,全国有多少叫郝贵祥的,[历史话题],1,2025.06.25,河北
50,1750832778139813,C++SleepEx和Sleep函数有啥区别,[编程开发],1,2025.06.25,福建
50,1750829128135777,这个人是不是骗子?,[创业投资],1,2025.06.25,江苏
50,1750823131131170,亲戚A在你困难之际向你讨债，你如何处理,[家庭],2,2025.06.25,广东
50,1750823100131133,你觉得“富豪的社交圈层次更高”，这是什么意思,[人文社科],3,2025.06.25,广东
50,1750823060131073,为何某些工作单位，不招留学生,[就业职场],3,2025.06.25,广东
50,1750823026131039,为何现在的战斗机，其造价越来越昂贵,[军事国防],4,2025.06.25,广东
50,1750818977135301,新丰(西安市市辖区新丰镇),[升学入学],1,2025.06.25,陕西
50,1750808012134457,坐轮船旅游好玩吗？去哪里？,[出行旅游],2,2025.06.25,美国
50,1750806974134053,买招财猫回家放哪里？你们会买吗,[宠物],1,2025.06.25,美国
50,1750806912134038,有人讲当贤淑的闺秀会更好？我向往当狂野的女生,[烦恼],3,2025.06.25,美国
50,1750806293133864,塞翁失马，焉知非福是否是自我安慰？还是只是凡事处至泰然的一种态度？还有觉好奇，故事中村里,[烦恼],2,2025.06.25,美国
50,1750758749132559,一次喝下去200毫升饮水可以吗？,[健康知识],4,2025.06.24,山东
50,1750756579130581,比较受欢迎的滑撑品牌有哪些推荐？,[家居装修],1,2025.06.24,广东
51,1750756417130383,饮水太多是怎么回事？,[两性],3,2025.06.24,山东
51,1750747703137956,无聊的人，会给人啼笑皆非的感觉？,[烦恼],3,2025.06.24,美国
51,1750735322136653,为何现在的显卡，“不遵守”摩尔定律,[硬件],2,2025.06.24,广东
51,1750735298136623,潜艇在民用船只下方，这能否躲避军用声呐的侦测,[军事国防],3,2025.06.24,广东
51,1750732855133339,普通链接料和水性连接料有何不同？,[家居装修],2,2025.06.24,江苏
51,1750732824133290,有哪些因素影响水性聚氨酯乳液稳定性？,[美容塑身],2,2025.06.24,江苏
51,1750731726131929,官杀无制的利与弊有哪些？,[历史话题],1,2025.06.24,江苏
51,1750731683131875,“我用菜刀杀人”这句话会带来误解吗？,[小品相声],2,2025.06.24,江苏
51,1750731633131809,这种恶作剧的利与弊有哪些？,[烦恼],2,2025.06.24,江苏
51,1750729681139332,如果恒大集团财务造假被确认，那么相关的会计师事务所，律师事务所，保荐机构，港交所和证监会是否有着责？,[财务税务],1,2025.06.24,广西
51,1750689722134192,登录不了搜狗问问。删除了求助帖的回复，注销了心理网站的账户，造成损失。怎么办？,[互联网],1,2025.06.23,江西
51,1750684494130026,血尿史的利与弊有哪些？,[内科],1,2025.06.23,江苏
51,1750666121134125,这种情况属于社会适应不良吗？,[法律法规],1,2025.06.23,江苏
51,1750652566139334,闺蜜与你的爸爸一夜情，你的第一反应是什么,[家庭],3,2025.06.23,广东
51,1750652482139282,妈妈丧偶后，你会希望其再婚吗,[家庭],2,2025.06.23,广东
52,1750652380139210,上埃及与下埃及统一后，古埃及最初定都哪座城市,[历史话题],2,2025.06.23,广东
52,1750652348139191,履带断裂后，坦克还能继续行走吗,[军事国防],1,2025.06.23,广东
52,1750628409139417,有情绪问题所以没工作。与一些人谈天，当别人问有没有工作时，会讲有工作。为了维护尊严，,[就业职场],1,2025.06.23,美国
52,1750628186139366,我是女，思想言语开放。但还是清白之身。我不是开放随便的人？？,[宗教],1,2025.06.23,美国
52,1750583788139369,正常减肥一个月大约能瘦几斤,[美容塑身],3,2025.06.22,山东
52,1750575694132975,通辽现代职业技术学校怎么样,[升学入学],1,2025.06.22,内蒙古
52,1750471550134551,衣服破损是穿着方式不对吗？,[服装服饰],2,2025.06.21,江苏
52,1750407034130989,广东雄进家居门窗五金件保质期多久？,[家居装修],1,2025.06.20,广东
52,1750396335138816,施耐德IC65辅助点A9A26904可以作为PLC输入点信号吗？工作电流范围100mA-6A怎么理解,[硬件],1,2025.06.20,江苏
52,1750396307138793,乘公交车和出租车赖账的危害有哪些？,[交通],6,2025.06.20,江苏
52,1750395148137990,某些光学瞄具的分划没有交点，士兵如何瞄准,[军事国防],3,2025.06.20,广东
52,1750369758138605,网上讲，麦当娜年轻时，是标准大美女。我觉她年轻时都不是太美丽，是我眼光高还是？不过她有160高，,[烦恼],3,2025.06.20,美国
52,1750329443130652,乙卯，甲寅这种纯木运对戊土日主的影响有哪些？,[起名],1,2025.06.19,江苏
52,1750315873135732,从前常去的地下铁车站，以前很多人热闹。最近去那里，觉很静很可怕没什么人。楼梯很静，以前不觉,[烦恼],3,2025.06.19,美国
52,1750303691135148,为何一个国家会对其每年发行的货币总量保密,[金融理财],4,2025.06.19,广东
53,1750303661135098,军队一般如何抵御敌人的心理战术,[军事国防],2,2025.06.19,广东
53,1750236719136056,这个人该如何相处?,[烦恼],1,2025.06.18,江苏
53,1750236560135868,饮酒史的鼻血后遗症?,[医院],1,2025.06.18,江苏
53,1750218589137707,子女结婚，你会希望其设婚宴吗,[家庭],3,2025.06.18,广东
53,1750218558137672,女友C的父母不求彩礼但希望你唯一的房产加上C的名字，你如何处理,[家庭],1,2025.06.18,广东
53,1750193953139601,我对别人讲我是个贱女人，很多人讲你不是，为什么你要这么讲自己。但讲真我欣赏有狂野灵魂的女人,[烦恼],1,2025.06.18,美国
53,1750174479135387,请问一下直升机带加油管，边起飞边加油好吗，直升机起飞耗油大。,[汽车],1,2025.06.17,广东
53,1750159777134534,【中医瞑眩疗法】技术治疗颈椎病、腰椎间盘突出、股骨头坏死的临床案例有吗？,[外科],2,2025.06.17,山东
53,1750148514134207,油墨连接料有什么作用？,[工程学],3,2025.06.17,江苏
53,1750147440132752,影响涂料生产中颜色控制的因素有哪些？,[贸易],2,2025.06.17,江苏
53,1750143453137155,五常相生相克是这样吗？,[宗教],2,2025.06.17,江苏
53,1750143271136897,女不想负太多责任。是否,[家庭],4,2025.06.17,美国
53,1750138164131442,为什么说化肥是非常造的重工业,[人文社科],1,2025.06.17,广西
53,1750130979135677,社会中经常被他人双标对待的人，给你一种什么样的感觉,[烦恼],3,2025.06.17,广东
53,1750130952135645,为何越成功的男性，其越不易沉迷女色,[烦恼],1,2025.06.17,广东
54,1750124149136787,周克华被击毙的地点是否能成为一个法治教育景点?,[时事政治],2,2025.06.17,江苏
54,1750105159138267,我是女，思想反叛。一直没结婚，我有时也会怀疑自己，婚后会是不安分的女人。但很多人讲我还是清白之身,[烦恼],2,2025.06.17,美国
54,1750087913134405,我真的做错了什么吗？,[烦恼],1,2025.06.16,江苏
54,1750063937134884,铟的话，是否普通火焰就足以使其融化?,[人文社科],3,2025.06.16,江苏
54,1750050726137869,纸黄金的买卖，每一笔具金额的上限吗,[金融理财],1,2025.06.16,广东
54,1750047943135790,刀和打字用“D”代替有哪些危害？,[历史话题],1,2025.06.16,江苏
54,1750047739135645,“做文明枪”如何解释？,[军事国防],2,2025.06.16,江苏
54,1749995356136318,如何删除抹除不该存在的一切？,[宗教],1,2025.06.15,江西
54,1749989130131656,如何让动物植物生物食人族不能咬到咬伤吃到人的组织部位器官吃人杀害人毒害人伤害人？如何让这样的事不存在,[节日风俗],1,2025.06.15,江西
54,1749981495136643,暑假有哪些好一点的兼职,[就业职场],1,2025.06.15,安徽
